city,country,temperature_celsius,feels_like_celsius,humidity_percent,weather_main,weather_description,timestamp_utc,wind_speed_mps,latitude,longitude,load_timestamp_utc
Ghaziabad,IN,29.89,30.89,50,Clear,clear sky,2025-09-21 03:15:21+00:00,2.11,28.6667,77.4333,2025-09-21 03:15:21
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-21 04:33:01+00:00,3.6,19.0144,72.8479,2025-09-21 04:38:01
Delhi,IN,31.05,35.47,62,Haze,haze,2025-09-21 04:37:24+00:00,3.09,28.6667,77.2167,2025-09-21 04:38:01
Bengaluru,IN,23.94,24.32,74,Clouds,broken clouds,2025-09-21 04:35:15+00:00,11.18,12.9762,77.6033,2025-09-21 04:38:01
Chennai,IN,29.69,36.69,84,Mist,mist,2025-09-21 04:35:10+00:00,4.12,13.0878,80.2785,2025-09-21 04:38:01
Kolkata,IN,31.97,38.97,74,Haze,haze,2025-09-21 04:37:27+00:00,2.06,22.5697,88.3697,2025-09-21 04:38:01
Hyderabad,IN,28.23,31.71,74,Haze,haze,2025-09-21 04:35:11+00:00,4.63,17.3753,78.4744,2025-09-21 04:38:01
Jaipur,IN,29.62,32.49,62,Haze,haze,2025-09-21 04:38:01+00:00,3.6,26.9167,75.8167,2025-09-21 04:38:01
Pune,IN,26.34,26.34,79,Clouds,overcast clouds,2025-09-21 04:28:28+00:00,2.6,18.5196,73.8553,2025-09-21 04:38:01
Ghaziabad,IN,33.48,34.33,39,Clear,clear sky,2025-09-21 04:38:01+00:00,2.98,28.6667,77.4333,2025-09-21 04:38:01
Mumbai,IN,28.99,35.61,84,Mist,mist,2025-09-21 05:28:10+00:00,3.09,19.0144,72.8479,2025-09-21 05:32:32
Delhi,IN,32.05,36.59,58,Haze,haze,2025-09-21 05:27:57+00:00,4.12,28.6667,77.2167,2025-09-21 05:32:32
Bengaluru,IN,25.05,25.54,74,Clouds,broken clouds,2025-09-21 05:28:13+00:00,11.62,12.9762,77.6033,2025-09-21 05:32:32
Chennai,IN,30.0,37.0,79,Mist,mist,2025-09-21 05:32:32+00:00,3.6,13.0878,80.2785,2025-09-21 05:32:32
Kolkata,IN,31.97,38.97,74,Haze,haze,2025-09-21 05:28:16+00:00,2.06,22.5697,88.3697,2025-09-21 05:32:32
Hyderabad,IN,29.23,33.24,70,Haze,haze,2025-09-21 05:27:32+00:00,4.12,17.3753,78.4744,2025-09-21 05:32:32
Jaipur,IN,30.62,33.61,58,Haze,haze,2025-09-21 05:32:32+00:00,3.6,26.9167,75.8167,2025-09-21 05:32:32
Pune,IN,27.45,30.07,74,Clouds,broken clouds,2025-09-21 05:30:59+00:00,3.4,18.5196,73.8553,2025-09-21 05:32:32
Ghaziabad,IN,34.83,35.55,35,Clear,clear sky,2025-09-21 05:32:32+00:00,3.88,28.6667,77.4333,2025-09-21 05:32:32
Mumbai,IN,28.99,35.61,84,Mist,mist,2025-09-21 06:40:01+00:00,4.12,19.0144,72.8479,2025-09-21 06:44:15
Delhi,IN,33.05,37.93,55,Haze,haze,2025-09-21 06:44:15+00:00,5.14,28.6667,77.2167,2025-09-21 06:44:15
Bengaluru,IN,25.65,26.15,72,Clouds,broken clouds,2025-09-21 06:41:29+00:00,11.62,12.9762,77.6033,2025-09-21 06:44:15
Chennai,IN,30.38,37.38,79,Mist,mist,2025-09-21 06:40:11+00:00,5.14,13.0878,80.2785,2025-09-21 06:44:15
Kolkata,IN,32.97,39.97,70,Haze,haze,2025-09-21 06:44:15+00:00,1.54,22.5697,88.3697,2025-09-21 06:44:15
Hyderabad,IN,29.23,33.24,70,Haze,haze,2025-09-21 06:40:04+00:00,4.12,17.3753,78.4744,2025-09-21 06:44:15
Jaipur,IN,31.62,33.9,51,Haze,haze,2025-09-21 06:44:15+00:00,3.09,26.9167,75.8167,2025-09-21 06:44:15
Pune,IN,28.56,32.12,72,Clouds,broken clouds,2025-09-21 06:39:24+00:00,3.29,18.5196,73.8553,2025-09-21 06:44:15
Ghaziabad,IN,35.44,36.03,33,Clear,clear sky,2025-09-21 06:44:15+00:00,4.4,28.6667,77.4333,2025-09-21 06:44:15
Mumbai,IN,28.99,34.5,79,Mist,mist,2025-09-21 07:24:03+00:00,4.63,19.0144,72.8479,2025-09-21 07:24:03
Delhi,IN,34.05,39.2,52,Haze,haze,2025-09-21 07:20:12+00:00,4.12,28.6667,77.2167,2025-09-21 07:24:03
Bengaluru,IN,26.15,26.15,70,Clouds,broken clouds,2025-09-21 07:22:09+00:00,11.62,12.9762,77.6033,2025-09-21 07:24:03
Chennai,IN,31.33,38.33,77,Clouds,broken clouds,2025-09-21 07:21:46+00:00,4.12,13.0878,80.2785,2025-09-21 07:24:03
Kolkata,IN,32.97,39.97,66,Haze,haze,2025-09-21 07:24:03+00:00,2.06,22.5697,88.3697,2025-09-21 07:24:03
Hyderabad,IN,30.23,34.62,66,Clouds,scattered clouds,2025-09-21 07:20:14+00:00,5.14,17.3753,78.4744,2025-09-21 07:24:03
Jaipur,IN,33.62,37.26,49,Haze,haze,2025-09-21 07:24:03+00:00,3.6,26.9167,75.8167,2025-09-21 07:24:03
Pune,IN,29.67,34.03,69,Clouds,broken clouds,2025-09-21 07:24:03+00:00,3.29,18.5196,73.8553,2025-09-21 07:24:03
Ghaziabad,IN,35.44,36.03,33,Clear,clear sky,2025-09-21 07:24:03+00:00,4.4,28.6667,77.4333,2025-09-21 07:24:03
Mumbai,IN,28.99,34.5,79,Clouds,broken clouds,2025-09-21 08:33:06+00:00,6.17,19.0144,72.8479,2025-09-21 08:34:02
Delhi,IN,33.05,36.98,52,Haze,haze,2025-09-21 08:30:03+00:00,3.09,28.6667,77.2167,2025-09-21 08:34:02
Bengaluru,IN,26.61,26.61,70,Clouds,broken clouds,2025-09-21 08:30:01+00:00,11.18,12.9762,77.6033,2025-09-21 08:34:02
Chennai,IN,31.94,38.94,76,Clouds,broken clouds,2025-09-21 08:30:04+00:00,4.92,13.0878,80.2785,2025-09-21 08:34:02
Kolkata,IN,32.97,39.97,66,Haze,haze,2025-09-21 08:30:31+00:00,0.0,22.5697,88.3697,2025-09-21 08:34:02
Hyderabad,IN,31.23,35.87,62,Clouds,scattered clouds,2025-09-21 08:34:02+00:00,4.12,17.3753,78.4744,2025-09-21 08:34:02
Jaipur,IN,34.62,36.81,41,Clouds,scattered clouds,2025-09-21 08:30:04+00:00,3.09,26.9167,75.8167,2025-09-21 08:34:02
Pune,IN,30.22,34.6,66,Clouds,broken clouds,2025-09-21 08:30:24+00:00,4.02,18.5196,73.8553,2025-09-21 08:34:02
Ghaziabad,IN,36.35,36.71,30,Clear,clear sky,2025-09-21 08:31:12+00:00,5.17,28.6667,77.4333,2025-09-21 08:34:02
Mumbai,IN,28.99,34.5,79,Haze,haze,2025-09-21 09:26:43+00:00,7.2,19.0144,72.8479,2025-09-21 09:26:43
Delhi,IN,34.05,38.17,49,Haze,haze,2025-09-21 09:24:01+00:00,3.09,28.6667,77.2167,2025-09-21 09:26:43
Bengaluru,IN,26.9,28.53,68,Clouds,broken clouds,2025-09-21 09:25:08+00:00,10.73,12.9762,77.6033,2025-09-21 09:26:43
Chennai,IN,32.39,39.39,75,Clouds,broken clouds,2025-09-21 09:25:15+00:00,5.36,13.0878,80.2785,2025-09-21 09:26:43
Kolkata,IN,32.97,39.97,66,Haze,haze,2025-09-21 09:22:31+00:00,1.54,22.5697,88.3697,2025-09-21 09:26:43
Hyderabad,IN,31.23,35.87,62,Clouds,scattered clouds,2025-09-21 09:26:43+00:00,4.63,17.3753,78.4744,2025-09-21 09:26:43
Jaipur,IN,33.62,35.54,43,Clouds,broken clouds,2025-09-21 09:26:43+00:00,3.09,26.9167,75.8167,2025-09-21 09:26:43
Pune,IN,29.67,33.81,68,Clouds,broken clouds,2025-09-21 09:24:00+00:00,4.02,18.5196,73.8553,2025-09-21 09:26:43
Ghaziabad,IN,36.35,36.71,30,Clear,clear sky,2025-09-21 09:26:43+00:00,5.17,28.6667,77.4333,2025-09-21 09:26:43
Mumbai,IN,27.99,32.54,83,Clouds,broken clouds,2025-09-21 10:21:37+00:00,6.69,19.0144,72.8479,2025-09-21 10:32:38
Delhi,IN,34.05,38.17,49,Haze,haze,2025-09-21 10:29:14+00:00,3.09,28.6667,77.2167,2025-09-21 10:32:38
Bengaluru,IN,27.41,29.17,66,Clouds,broken clouds,2025-09-21 10:22:14+00:00,10.28,12.9762,77.6033,2025-09-21 10:32:38
Chennai,IN,32.25,39.25,73,Clouds,broken clouds,2025-09-21 10:30:10+00:00,4.92,13.0878,80.2785,2025-09-21 10:32:38
Kolkata,IN,30.97,37.97,79,Haze,haze,2025-09-21 10:32:38+00:00,2.06,22.5697,88.3697,2025-09-21 10:32:38
Hyderabad,IN,31.23,35.87,62,Clouds,scattered clouds,2025-09-21 10:29:20+00:00,4.12,17.3753,78.4744,2025-09-21 10:32:38
Jaipur,IN,34.62,35.46,36,Clouds,scattered clouds,2025-09-21 10:32:38+00:00,2.57,26.9167,75.8167,2025-09-21 10:32:38
Pune,IN,29.11,32.59,68,Clouds,broken clouds,2025-09-21 10:32:38+00:00,4.31,18.5196,73.8553,2025-09-21 10:32:38
Ghaziabad,IN,35.29,35.8,33,Clear,clear sky,2025-09-21 10:32:38+00:00,4.81,28.6667,77.4333,2025-09-21 10:32:38
Mumbai,IN,27.99,32.54,83,Mist,mist,2025-09-21 11:20:05+00:00,6.69,19.0144,72.8479,2025-09-21 11:20:59
Delhi,IN,34.05,38.17,49,Haze,haze,2025-09-21 11:20:59+00:00,4.63,28.6667,77.2167,2025-09-21 11:20:59
Bengaluru,IN,27.09,28.84,68,Clouds,broken clouds,2025-09-21 11:20:59+00:00,8.05,12.9762,77.6033,2025-09-21 11:20:59
Chennai,IN,32.23,39.23,74,Clouds,broken clouds,2025-09-21 11:20:59+00:00,4.92,13.0878,80.2785,2025-09-21 11:20:59
Kolkata,IN,30.97,37.97,84,Haze,haze,2025-09-21 11:20:04+00:00,2.06,22.5697,88.3697,2025-09-21 11:20:59
Hyderabad,IN,30.23,33.71,62,Thunderstorm,thunderstorm,2025-09-21 11:20:12+00:00,3.6,17.3753,78.4744,2025-09-21 11:20:59
Jaipur,IN,34.62,35.97,38,Clouds,scattered clouds,2025-09-21 11:20:03+00:00,3.6,26.9167,75.8167,2025-09-21 11:20:59
Pune,IN,26.34,26.34,80,Clouds,broken clouds,2025-09-21 11:20:02+00:00,4.31,18.5196,73.8553,2025-09-21 11:20:59
Ghaziabad,IN,35.29,35.8,33,Clear,clear sky,2025-09-21 11:20:59+00:00,4.81,28.6667,77.4333,2025-09-21 11:20:59
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-21 13:00:30+00:00,3.6,19.0144,72.8479,2025-09-21 13:02:55
Delhi,IN,33.05,36.1,49,Haze,haze,2025-09-21 13:02:55+00:00,3.6,28.6667,77.2167,2025-09-21 13:02:55
Bengaluru,IN,25.21,25.77,76,Clouds,broken clouds,2025-09-21 13:02:55+00:00,4.02,12.9762,77.6033,2025-09-21 13:02:55
Chennai,IN,30.65,37.65,81,Clouds,scattered clouds,2025-09-21 13:00:17+00:00,1.03,13.0878,80.2785,2025-09-21 13:02:55
Kolkata,IN,30.97,37.97,79,Haze,haze,2025-09-21 13:02:55+00:00,2.06,22.5697,88.3697,2025-09-21 13:02:55
Hyderabad,IN,29.23,33.24,70,Thunderstorm,thunderstorm,2025-09-21 13:00:14+00:00,4.12,17.3753,78.4744,2025-09-21 13:02:55
Jaipur,IN,33.62,34.32,38,Haze,haze,2025-09-21 12:59:07+00:00,3.09,26.9167,75.8167,2025-09-21 13:02:55
Pune,IN,24.67,25.52,89,Clouds,overcast clouds,2025-09-21 13:00:24+00:00,3.59,18.5196,73.8553,2025-09-21 13:02:55
Ghaziabad,IN,32.13,33.04,43,Clear,clear sky,2025-09-21 13:02:55+00:00,3.56,28.6667,77.4333,2025-09-21 13:02:55
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-21 14:26:41+00:00,3.6,19.0144,72.8479,2025-09-21 14:29:38
Delhi,IN,32.05,34.7,51,Haze,haze,2025-09-21 14:27:53+00:00,2.57,28.6667,77.2167,2025-09-21 14:29:38
Bengaluru,IN,24.08,24.66,81,Clouds,broken clouds,2025-09-21 14:26:13+00:00,3.58,12.9762,77.6033,2025-09-21 14:29:38
Chennai,IN,29.56,36.56,88,Clouds,scattered clouds,2025-09-21 14:25:34+00:00,5.81,13.0878,80.2785,2025-09-21 14:29:38
Kolkata,IN,29.97,36.97,89,Haze,haze,2025-09-21 14:29:38+00:00,4.12,22.5697,88.3697,2025-09-21 14:29:38
Hyderabad,IN,27.23,30.05,78,Rain,heavy intensity rain,2025-09-21 14:29:38+00:00,3.6,17.3753,78.4744,2025-09-21 14:29:38
Jaipur,IN,30.62,32.18,51,Haze,haze,2025-09-21 14:29:38+00:00,0.0,26.9167,75.8167,2025-09-21 14:29:38
Pune,IN,24.11,24.8,85,Clouds,overcast clouds,2025-09-21 14:29:38+00:00,3.11,18.5196,73.8553,2025-09-21 14:29:38
Ghaziabad,IN,31.32,32.36,46,Clear,clear sky,2025-09-21 14:29:38+00:00,3.22,28.6667,77.4333,2025-09-21 14:29:38
Mumbai,IN,25.99,25.99,89,Clouds,broken clouds,2025-09-21 15:25:38+00:00,3.6,19.0144,72.8479,2025-09-21 15:27:21
Delhi,IN,31.05,34.46,58,Haze,haze,2025-09-21 15:24:15+00:00,2.57,28.6667,77.2167,2025-09-21 15:27:21
Bengaluru,IN,23.39,23.95,83,Clouds,broken clouds,2025-09-21 15:24:30+00:00,3.58,12.9762,77.6033,2025-09-21 15:27:21
Chennai,IN,29.56,36.56,88,Mist,mist,2025-09-21 15:26:13+00:00,5.36,13.0878,80.2785,2025-09-21 15:27:21
Kolkata,IN,29.97,36.97,79,Haze,haze,2025-09-21 15:27:20+00:00,3.6,22.5697,88.3697,2025-09-21 15:27:21
Hyderabad,IN,24.23,25.01,88,Rain,heavy intensity rain,2025-09-21 15:25:11+00:00,5.14,17.3753,78.4744,2025-09-21 15:27:21
Jaipur,IN,30.62,32.18,51,Haze,haze,2025-09-21 15:25:03+00:00,0.51,26.9167,75.8167,2025-09-21 15:27:21
Pune,IN,23.56,24.3,89,Clouds,overcast clouds,2025-09-21 15:25:12+00:00,2.78,18.5196,73.8553,2025-09-21 15:27:21
Ghaziabad,IN,30.65,31.87,49,Clear,clear sky,2025-09-21 15:27:21+00:00,2.78,28.6667,77.4333,2025-09-21 15:27:21
Mumbai,IN,25.99,25.99,89,Clouds,broken clouds,2025-09-21 16:35:15+00:00,2.06,19.0144,72.8479,2025-09-21 16:37:21
Delhi,IN,31.05,35.47,62,Haze,haze,2025-09-21 16:37:21+00:00,2.57,28.6667,77.2167,2025-09-21 16:37:21
Bengaluru,IN,23.12,23.68,84,Clouds,broken clouds,2025-09-21 16:29:35+00:00,4.47,12.9762,77.6033,2025-09-21 16:37:21
Chennai,IN,28.53,34.64,86,Clouds,broken clouds,2025-09-21 16:37:21+00:00,7.72,13.0878,80.2785,2025-09-21 16:37:21
Kolkata,IN,28.97,35.97,89,Haze,haze,2025-09-21 16:37:21+00:00,2.57,22.5697,88.3697,2025-09-21 16:37:21
Hyderabad,IN,23.23,24.06,94,Clouds,scattered clouds,2025-09-21 16:35:11+00:00,2.57,17.3753,78.4744,2025-09-21 16:37:21
Jaipur,IN,30.62,32.97,55,Haze,haze,2025-09-21 16:37:21+00:00,1.03,26.9167,75.8167,2025-09-21 16:37:21
Pune,IN,23.56,24.22,86,Clouds,overcast clouds,2025-09-21 16:37:21+00:00,2.63,18.5196,73.8553,2025-09-21 16:37:21
Ghaziabad,IN,29.72,30.79,51,Clear,clear sky,2025-09-21 16:37:21+00:00,1.92,28.6667,77.4333,2025-09-21 16:37:21
Mumbai,IN,25.99,25.99,83,Mist,mist,2025-09-21 17:24:03+00:00,0.0,19.0144,72.8479,2025-09-21 17:28:35
Delhi,IN,30.05,34.22,66,Haze,haze,2025-09-21 17:27:48+00:00,2.06,28.6667,77.2167,2025-09-21 17:28:35
Bengaluru,IN,22.53,23.14,88,Clouds,broken clouds,2025-09-21 17:28:35+00:00,4.92,12.9762,77.6033,2025-09-21 17:28:35
Chennai,IN,27.47,31.97,89,Clouds,broken clouds,2025-09-21 17:25:20+00:00,6.17,13.0878,80.2785,2025-09-21 17:28:35
Kolkata,IN,28.97,35.97,89,Haze,haze,2025-09-21 17:27:07+00:00,2.06,22.5697,88.3697,2025-09-21 17:28:35
Hyderabad,IN,23.73,24.61,94,Clouds,overcast clouds,2025-09-21 17:25:03+00:00,2.06,17.3753,78.4744,2025-09-21 17:28:35
Jaipur,IN,28.62,30.14,58,Haze,haze,2025-09-21 17:25:03+00:00,1.03,26.9167,75.8167,2025-09-21 17:28:35
Pune,IN,23.56,24.27,88,Rain,light rain,2025-09-21 17:28:35+00:00,2.63,18.5196,73.8553,2025-09-21 17:28:35
Ghaziabad,IN,29.72,30.79,51,Clear,clear sky,2025-09-21 17:28:35+00:00,1.92,28.6667,77.4333,2025-09-21 17:28:35
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-21 18:40:32+00:00,2.06,19.0144,72.8479,2025-09-21 18:41:03
Delhi,IN,28.05,31.32,74,Haze,haze,2025-09-21 18:41:03+00:00,1.54,28.6667,77.2167,2025-09-21 18:41:03
Bengaluru,IN,22.07,22.68,90,Clouds,broken clouds,2025-09-21 18:36:20+00:00,4.63,12.9762,77.6033,2025-09-21 18:41:03
Chennai,IN,26.68,29.92,91,Mist,mist,2025-09-21 18:41:03+00:00,4.02,13.0878,80.2785,2025-09-21 18:41:03
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-21 18:41:03+00:00,1.54,22.5697,88.3697,2025-09-21 18:41:03
Hyderabad,IN,23.73,24.61,94,Clouds,overcast clouds,2025-09-21 18:41:03+00:00,2.06,17.3753,78.4744,2025-09-21 18:41:03
Jaipur,IN,28.62,30.54,61,Haze,haze,2025-09-21 18:41:03+00:00,0.0,26.9167,75.8167,2025-09-21 18:41:03
Pune,IN,23.56,24.27,88,Rain,light rain,2025-09-21 18:41:03+00:00,2.59,18.5196,73.8553,2025-09-21 18:41:03
Ghaziabad,IN,29.33,30.37,52,Clear,clear sky,2025-09-21 18:41:03+00:00,1.03,28.6667,77.4333,2025-09-21 18:41:03
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-21 19:08:42+00:00,2.06,19.0144,72.8479,2025-09-21 19:08:42
Delhi,IN,28.05,31.91,78,Mist,mist,2025-09-21 19:07:10+00:00,1.54,28.6667,77.2167,2025-09-21 19:08:42
Bengaluru,IN,21.46,22.01,90,Clouds,broken clouds,2025-09-21 19:08:42+00:00,4.12,12.9762,77.6033,2025-09-21 19:08:42
Chennai,IN,27.02,30.9,91,Mist,mist,2025-09-21 19:05:09+00:00,4.47,13.0878,80.2785,2025-09-21 19:08:42
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-21 19:08:42+00:00,1.54,22.5697,88.3697,2025-09-21 19:08:42
Hyderabad,IN,23.73,24.77,100,Clouds,overcast clouds,2025-09-21 19:08:42+00:00,1.54,17.3753,78.4744,2025-09-21 19:08:42
Jaipur,IN,27.62,29.4,65,Haze,haze,2025-09-21 19:08:42+00:00,0.51,26.9167,75.8167,2025-09-21 19:08:42
Pune,IN,23.56,24.3,89,Rain,light rain,2025-09-21 19:06:26+00:00,2.59,18.5196,73.8553,2025-09-21 19:08:42
Ghaziabad,IN,29.33,30.37,52,Clear,clear sky,2025-09-21 19:08:42+00:00,1.03,28.6667,77.4333,2025-09-21 19:08:42
Mumbai,IN,25.99,25.99,94,Mist,mist,2025-09-21 20:12:16+00:00,2.57,19.0144,72.8479,2025-09-21 20:12:17
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-21 20:12:16+00:00,1.03,28.6667,77.2167,2025-09-21 20:12:17
Bengaluru,IN,20.89,21.46,93,Drizzle,light intensity drizzle,2025-09-21 20:11:43+00:00,4.12,12.9762,77.6033,2025-09-21 20:12:17
Chennai,IN,27.04,30.85,90,Mist,mist,2025-09-21 20:12:16+00:00,4.47,13.0878,80.2785,2025-09-21 20:12:17
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-21 20:12:16+00:00,1.54,22.5697,88.3697,2025-09-21 20:12:17
Hyderabad,IN,24.73,25.43,83,Mist,mist,2025-09-21 20:12:16+00:00,2.06,17.3753,78.4744,2025-09-21 20:12:17
Jaipur,IN,28.62,30.54,61,Haze,haze,2025-09-21 20:12:16+00:00,2.57,26.9167,75.8167,2025-09-21 20:12:17
Pune,IN,23.56,24.3,89,Clouds,overcast clouds,2025-09-21 20:12:17+00:00,2.51,18.5196,73.8553,2025-09-21 20:12:17
Ghaziabad,IN,28.95,29.97,53,Clear,clear sky,2025-09-21 20:12:17+00:00,1.01,28.6667,77.4333,2025-09-21 20:12:17
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-21 21:09:47+00:00,2.57,19.0144,72.8479,2025-09-21 21:09:49
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-21 21:07:07+00:00,1.54,28.6667,77.2167,2025-09-21 21:09:49
Bengaluru,IN,20.79,21.35,93,Clouds,broken clouds,2025-09-21 21:09:02+00:00,3.6,12.9762,77.6033,2025-09-21 21:09:49
Chennai,IN,26.81,30.38,92,Mist,mist,2025-09-21 21:05:34+00:00,4.47,13.0878,80.2785,2025-09-21 21:09:49
Kolkata,IN,27.97,33.48,89,Haze,haze,2025-09-21 21:07:48+00:00,1.54,22.5697,88.3697,2025-09-21 21:09:49
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-21 21:05:39+00:00,4.12,17.3753,78.4744,2025-09-21 21:09:49
Jaipur,IN,28.62,30.54,61,Haze,haze,2025-09-21 21:05:42+00:00,2.57,26.9167,75.8167,2025-09-21 21:09:49
Pune,IN,23.56,24.19,85,Rain,moderate rain,2025-09-21 21:09:49+00:00,2.5,18.5196,73.8553,2025-09-21 21:09:49
Ghaziabad,IN,28.65,29.56,53,Clear,clear sky,2025-09-21 21:09:49+00:00,0.61,28.6667,77.4333,2025-09-21 21:09:49
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-21 22:10:09+00:00,1.54,19.0144,72.8479,2025-09-21 22:10:19
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-21 22:05:44+00:00,2.06,28.6667,77.2167,2025-09-21 22:10:19
Bengaluru,IN,20.66,21.21,93,Clouds,broken clouds,2025-09-21 22:05:49+00:00,3.09,12.9762,77.6033,2025-09-21 22:10:19
Chennai,IN,26.79,30.23,91,Mist,mist,2025-09-21 22:09:40+00:00,4.92,13.0878,80.2785,2025-09-21 22:10:19
Kolkata,IN,26.97,30.55,89,Haze,haze,2025-09-21 22:07:07+00:00,2.06,22.5697,88.3697,2025-09-21 22:10:19
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-21 22:10:19+00:00,4.12,17.3753,78.4744,2025-09-21 22:10:19
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-21 22:10:19+00:00,2.06,26.9167,75.8167,2025-09-21 22:10:19
Pune,IN,23.56,24.19,85,Rain,light rain,2025-09-21 22:10:11+00:00,2.49,18.5196,73.8553,2025-09-21 22:10:19
Ghaziabad,IN,28.32,29.23,54,Clear,clear sky,2025-09-21 22:10:19+00:00,0.68,28.6667,77.4333,2025-09-21 22:10:19
Mumbai,IN,24.99,26.0,94,Mist,mist,2025-09-21 23:07:47+00:00,1.54,19.0144,72.8479,2025-09-21 23:10:17
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-21 23:09:50+00:00,0.0,28.6667,77.2167,2025-09-21 23:10:17
Bengaluru,IN,20.66,21.21,93,Clouds,broken clouds,2025-09-21 23:06:25+00:00,3.09,12.9762,77.6033,2025-09-21 23:10:17
Chennai,IN,26.33,26.33,94,Mist,mist,2025-09-21 23:05:44+00:00,4.92,13.0878,80.2785,2025-09-21 23:10:17
Kolkata,IN,26.97,30.55,89,Haze,haze,2025-09-21 23:10:17+00:00,2.06,22.5697,88.3697,2025-09-21 23:10:17
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-21 23:08:08+00:00,4.12,17.3753,78.4744,2025-09-21 23:10:17
Jaipur,IN,27.62,29.84,69,Haze,haze,2025-09-21 23:10:17+00:00,2.57,26.9167,75.8167,2025-09-21 23:10:17
Pune,IN,23.56,24.4,93,Rain,light rain,2025-09-21 23:10:17+00:00,2.26,18.5196,73.8553,2025-09-21 23:10:17
Ghaziabad,IN,28.03,28.96,55,Clear,clear sky,2025-09-21 23:10:17+00:00,0.34,28.6667,77.4333,2025-09-21 23:10:17
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-22 00:58:59+00:00,1.54,19.0144,72.8479,2025-09-22 00:59:00
Delhi,IN,27.05,29.66,78,Mist,mist,2025-09-22 00:58:59+00:00,0.0,28.6667,77.2167,2025-09-22 00:59:00
Bengaluru,IN,20.53,20.99,90,Clouds,broken clouds,2025-09-22 00:57:21+00:00,3.6,12.9762,77.6033,2025-09-22 00:59:00
Chennai,IN,26.44,26.44,89,Mist,mist,2025-09-22 00:58:59+00:00,6.17,13.0878,80.2785,2025-09-22 00:59:00
Kolkata,IN,26.97,31.73,100,Rain,light rain,2025-09-22 00:54:09+00:00,0.0,22.5697,88.3697,2025-09-22 00:59:00
Hyderabad,IN,22.73,23.51,94,Mist,mist,2025-09-22 00:54:30+00:00,5.14,17.3753,78.4744,2025-09-22 00:59:00
Jaipur,IN,26.62,26.62,74,Haze,haze,2025-09-22 00:58:59+00:00,2.57,26.9167,75.8167,2025-09-22 00:59:00
Pune,IN,23.56,24.35,91,Clouds,overcast clouds,2025-09-22 00:59:00+00:00,2.01,18.5196,73.8553,2025-09-22 00:59:00
Ghaziabad,IN,27.44,28.4,57,Clear,clear sky,2025-09-22 00:59:00+00:00,0.58,28.6667,77.4333,2025-09-22 00:59:00
Mumbai,IN,25.99,25.99,89,Clouds,overcast clouds,2025-09-22 02:35:10+00:00,1.54,19.0144,72.8479,2025-09-22 02:39:29
Delhi,IN,27.05,29.29,74,Haze,haze,2025-09-22 02:36:01+00:00,2.06,28.6667,77.2167,2025-09-22 02:39:29
Bengaluru,IN,21.11,21.55,87,Clouds,broken clouds,2025-09-22 02:38:13+00:00,8.49,12.9762,77.6033,2025-09-22 02:39:29
Chennai,IN,27.55,31.79,86,Clouds,scattered clouds,2025-09-22 02:38:01+00:00,5.36,13.0878,80.2785,2025-09-22 02:39:29
Kolkata,IN,27.97,34.97,100,Mist,mist,2025-09-22 02:34:39+00:00,0.0,22.5697,88.3697,2025-09-22 02:39:29
Hyderabad,IN,24.23,25.01,88,Mist,mist,2025-09-22 02:35:19+00:00,4.12,17.3753,78.4744,2025-09-22 02:39:29
Jaipur,IN,26.62,26.62,74,Haze,haze,2025-09-22 02:39:29+00:00,3.6,26.9167,75.8167,2025-09-22 02:39:29
Pune,IN,24.11,24.82,86,Clouds,overcast clouds,2025-09-22 02:30:18+00:00,2.26,18.5196,73.8553,2025-09-22 02:39:29
Ghaziabad,IN,30.62,31.31,46,Clear,clear sky,2025-09-22 02:39:29+00:00,1.3,28.6667,77.4333,2025-09-22 02:39:29
Mumbai,IN,25.99,25.99,94,Drizzle,light intensity drizzle,2025-09-22 03:34:24+00:00,1.54,19.0144,72.8479,2025-09-22 03:34:24
Delhi,IN,29.05,31.94,65,Haze,haze,2025-09-22 03:30:45+00:00,2.06,28.6667,77.2167,2025-09-22 03:34:24
Bengaluru,IN,23.06,23.59,83,Clouds,scattered clouds,2025-09-22 03:34:24+00:00,9.39,12.9762,77.6033,2025-09-22 03:34:24
